collect.....= UnicornPy_2020.05.30.0
device......= UN-2021.05.36
samplerate..= 250.000
channels....= 16
date........= 2022-07-25T14:07:23.241906
filename....= recordeddata_thread
FZ, C3, CZ, C4, PZ, O1, OZ, O2, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, Battery, Sample
94107.734,94197.586,94430.672,94329.016,94447.656,94644.172,94508.453,94561.648,-0.011,0.895,-0.423,-0.671,0.397,0.580,73.333,1398.000
93980.508,94070.453,94303.625,94202.148,94320.430,94516.945,94381.406,94434.430,-0.012,0.892,-0.426,-0.641,0.427,0.580,73.333,1399.000
94578.641,94668.406,94901.664,94800.367,94918.562,95115.078,94979.539,95032.828,-0.010,0.893,-0.426,-0.702,0.488,0.488,73.333,1400.000
94867.516,94957.281,95190.719,95089.062,95207.531,95404.227,95268.148,95322.055,-0.010,0.893,-0.423,-0.732,0.336,0.519,73.333,1401.000
94390.883,94480.648,94713.734,94612.164,94730.633,94927.328,94791.430,94844.805,-0.010,0.893,-0.426,-0.671,0.397,0.580,73.333,1402.000
94126.148,94216.094,94449.000,94347.523,94465.984,94662.680,94527.141,94579.891,-0.011,0.894,-0.422,-0.702,0.397,0.549,73.333,1403.000
94655.258,94744.758,94978.203,94877.172,94995.547,95192.328,95056.250,95109.359,-0.009,0.893,-0.425,-0.763,0.427,0.580,73.333,1404.000
95074.852,95164.609,95398.234,95296.844,95415.312,95612.188,95475.930,95529.570,-0.011,0.893,-0.422,-0.732,0.366,0.488,73.333,1405.000
94685.211,94775.070,95008.328,94907.117,95025.672,95222.102,95086.289,95139.938,-0.010,0.892,-0.425,-0.732,0.458,0.488,73.333,1406.000
94300.406,94389.898,94623.609,94522.133,94640.867,94837.023,94701.484,94754.500,-0.011,0.894,-0.427,-0.732,0.427,0.458,73.333,1407.000
94725.625,94815.391,95049.102,94947.266,95066.180,95262.336,95126.883,95180.258,-0.009,0.894,-0.429,-0.671,0.336,0.519,73.333,1408.000
95250.531,95340.656,95574.094,95472.172,95591.086,95787.508,95651.969,95705.523,-0.011,0.893,-0.426,-0.610,0.336,0.549,73.333,1409.000
94977.484,95067.070,95300.688,95198.945,95317.586,95514.555,95378.656,95431.938,-0.011,0.894,-0.425,-0.671,0.366,0.549,73.333,1410.000
94503.000,94592.406,94826.211,94724.102,94842.930,95039.711,94903.812,94956.828,-0.011,0.894,-0.424,-0.763,0.458,0.488,73.333,1411.000
94799.031,94888.883,95122.500,95020.312,95139.133,95336.094,95199.930,95253.305,-0.010,0.894,-0.426,-0.732,0.488,0.488,73.333,1412.000
95394.656,95484.961,95718.578,95616.656,95735.117,95932.172,95796.188,95849.742,-0.012,0.893,-0.428,-0.641,0.458,0.549,73.333,1413.000
95262.516,95352.547,95585.984,95484.336,95603.156,95799.938,95663.953,95717.414,-0.011,0.894,-0.428,-0.702,0.336,0.519,73.333,1414.000
94734.383,94824.242,95057.773,94956.383,95074.938,95271.898,95135.914,95188.750,-0.011,0.894,-0.428,-0.671,0.336,0.519,73.333,1415.000
94884.680,94974.711,95208.336,95106.320,95225.055,95422.102,95286.031,95339.133,-0.012,0.894,-0.426,-0.702,0.397,0.580,73.333,1416.000
95516.969,95607.086,95840.617,95738.609,95857.070,96054.484,95918.047,95971.867,-0.013,0.894,-0.421,-0.671,0.519,0.488,73.333,1417.000
95532.344,95622.648,95855.906,95753.891,95872.719,96069.859,95933.516,95987.156,-0.011,0.892,-0.422,-0.824,0.519,0.610,73.333,1418.000
94985.438,95075.117,95308.828,95206.906,95325.633,95522.602,95386.609,95439.984,-0.009,0.894,-0.427,-0.793,0.549,0.549,73.333,1419.000
94984.461,95073.867,95307.664,95206.102,95324.648,95521.523,95385.719,95438.820,-0.010,0.894,-0.428,-0.824,0.519,0.519,73.333,1420.000
95617.281,95706.953,95940.758,95839.102,95957.742,96154.883,96018.805,96072.273,-0.012,0.895,-0.425,-0.732,0.488,0.580,73.333,1421.000
95783.844,95873.430,96107.500,96005.398,96124.219,96321.539,96185.102,96238.930,-0.011,0.892,-0.425,-0.732,0.336,0.641,73.333,1422.000
95256.703,95346.375,95580.352,95478.250,95596.805,95793.859,95657.781,95711.336,-0.008,0.894,-0.424,-0.793,0.366,0.610,73.333,1423.000
95107.031,95196.891,95430.781,95328.945,95447.047,95644.016,95508.117,95561.672,-0.011,0.895,-0.424,-0.763,0.397,0.610,73.333,1424.000
95697.922,95788.227,96021.844,95920.188,96038.391,96235.531,96099.633,96153.547,-0.010,0.895,-0.423,-0.732,0.427,0.610,73.333,1425.000
96007.719,96098.023,96331.734,96229.984,96348.180,96545.773,96409.336,96463.430,-0.010,0.891,-0.423,-0.610,0.366,0.549,73.333,1426.000
95541.734,95631.586,95865.297,95763.727,95881.297,96079.250,95942.992,95996.547,-0.008,0.893,-0.425,-0.641,0.336,0.488,73.333,1427.000
95256.438,95345.750,95579.461,95477.984,95596.000,95793.055,95657.336,95710.531,-0.013,0.894,-0.422,-0.671,0.305,0.427,73.333,1428.000
95769.453,95858.945,96092.656,95990.914,96109.289,96306.344,96170.531,96224.086,-0.011,0.896,-0.426,-0.671,0.336,0.519,73.333,1429.000
96205.938,96295.523,96529.234,96427.484,96545.594,96743.359,96607.195,96660.836,-0.010,0.893,-0.425,-0.763,0.366,0.580,73.333,1430.000
95832.484,95922.430,96156.227,96054.570,96172.586,96370.266,96234.008,96287.477,-0.011,0.895,-0.428,-0.671,0.366,0.549,73.333,1431.000
95432.477,95522.328,95756.305,95654.203,95772.672,95969.547,95833.914,95887.109,-0.012,0.896,-0.423,-0.580,0.397,0.549,73.333,1432.000
95838.562,95928.414,96162.219,96060.469,96178.578,96375.453,96240.000,96293.289,-0.011,0.895,-0.422,-0.702,0.305,0.488,73.333,1433.000
96375.453,96465.570,96699.195,96597.445,96715.648,96913.055,96777.156,96830.625,-0.013,0.894,-0.426,-0.793,0.397,0.610,73.333,1434.000
96121.359,96211.125,96444.922,96343.000,96461.281,96658.602,96522.344,96576.352,-0.011,0.893,-0.428,-0.854,0.366,0.610,73.333,1435.000
95636.234,95725.734,95959.797,95857.609,95976.070,96173.570,96037.312,96091.047,-0.012,0.894,-0.427,-0.732,0.427,0.580,73.333,1436.000
95911.070,96000.836,96234.367,96132.711,96251.266,96448.766,96312.422,96366.156,-0.010,0.895,-0.427,-0.824,0.427,0.641,73.333,1437.000
96517.516,96607.195,96840.547,96738.711,96857.531,97055.211,96918.508,96972.781,-0.009,0.893,-0.426,-0.732,0.549,0.519,73.333,1438.000
96406.477,96496.328,96729.680,96628.297,96746.758,96944.258,96807.648,96861.828,-0.010,0.892,-0.425,-0.824,0.549,0.549,73.333,1439.000
95870.211,95960.336,96193.773,96092.391,96210.406,96407.547,96271.383,96325.203,-0.011,0.894,-0.424,-0.763,0.488,0.488,73.333,1440.000
95995.297,96084.883,96318.500,96216.758,96335.219,96532.633,96396.281,96450.289,-0.011,0.894,-0.426,-0.854,0.458,0.549,73.333,1441.000
96629.453,96719.219,96952.844,96850.922,96969.203,97167.062,97030.359,97084.719,-0.010,0.893,-0.426,-0.732,0.397,0.549,73.333,1442.000
96669.867,96759.547,96993.250,96891.422,97009.344,97207.297,97070.414,97125.133,-0.013,0.893,-0.425,-0.763,0.366,0.488,73.333,1443.000
96123.320,96213.359,96446.977,96345.320,96463.336,96660.836,96524.312,96578.586,-0.012,0.893,-0.428,-0.763,0.427,0.488,73.333,1444.000
96098.203,96188.500,96421.945,96320.375,96438.484,96635.891,96499.547,96553.547,-0.010,0.895,-0.429,-0.732,0.427,0.519,73.333,1445.000
96723.336,96813.367,97046.898,96945.156,97063.531,97261.031,97124.680,97178.953,-0.012,0.893,-0.425,-0.641,0.366,0.488,73.333,1446.000
96911.984,97002.375,97235.547,97133.805,97252.352,97450.031,97313.062,97368.047,-0.012,0.895,-0.422,-0.671,0.305,0.488,73.333,1447.000
96393.062,96483.367,96716.719,96614.977,96733.258,96930.672,96794.055,96848.680,-0.012,0.894,-0.422,-0.671,0.275,0.458,73.333,1448.000
96220.688,96310.633,96543.984,96442.328,96560.703,96757.844,96621.586,96675.859,-0.009,0.894,-0.423,-0.671,0.305,0.549,73.333,1449.000
96799.688,96889.539,97122.891,97021.414,97139.703,97337.289,97200.406,97255.039,-0.012,0.894,-0.423,-0.702,0.458,0.488,73.333,1450.000
97131.477,97221.508,97454.594,97353.117,97471.758,97669.352,97532.375,97587.367,-0.014,0.892,-0.425,-0.702,0.366,0.488,73.333,1451.000
96679.438,96769.289,97002.734,96900.984,97019.539,97217.219,97080.422,97135.141,-0.013,0.893,-0.429,-0.671,0.397,0.580,73.333,1452.000
96374.555,96464.141,96697.492,96595.844,96714.664,96912.250,96775.281,96829.820,-0.010,0.891,-0.428,-0.824,0.366,0.549,73.333,1453.000
96870.055,96959.727,97193.258,97091.422,97210.062,97407.922,97270.773,97325.758,-0.011,0.891,-0.428,-0.763,0.397,0.549,73.333,1454.000
97322.719,97412.484,97646.375,97544.445,97663.094,97860.945,97723.711,97778.961,-0.014,0.892,-0.428,-0.793,0.488,0.610,73.333,1455.000
96968.664,97058.523,97292.055,97190.398,97308.680,97506.539,97369.750,97424.641,-0.010,0.891,-0.425,-0.824,0.519,0.549,73.333,1456.000
96553.906,96643.492,96877.203,96775.367,96893.562,97091.516,96954.539,97009.258,-0.011,0.893,-0.427,-0.763,0.549,0.671,73.333,1457.000
96938.180,97027.500,97261.742,97160.000,97277.836,97476.141,97339.078,97393.797,-0.013,0.895,-0.426,-0.763,0.488,0.610,73.333,1458.000
97485.438,97575.383,97809.000,97707.617,97825.547,98023.672,97887.055,97941.414,-0.011,0.893,-0.427,-0.732,0.488,0.488,73.333,1459.000
97253.070,97343.016,97576.812,97474.977,97593.445,97791.125,97654.242,97709.133,-0.009,0.892,-0.427,-0.671,0.366,0.458,73.333,1460.000
96757.844,96847.969,97081.766,96979.844,97098.484,97295.719,97159.281,97213.820,-0.011,0.891,-0.426,-0.671,0.427,0.427,73.333,1461.000
97008.094,97098.039,97332.016,97230.180,97348.648,97546.328,97409.445,97464.164,-0.012,0.896,-0.423,-0.702,0.366,0.488,73.333,1462.000
97618.836,97708.422,97942.133,97840.297,97958.938,98156.883,98019.914,98074.719,-0.013,0.897,-0.425,-0.702,0.397,0.488,73.333,1463.000
97528.625,97617.938,97852.008,97750.172,97868.727,98066.852,97929.523,97984.328,-0.009,0.893,-0.425,-0.732,0.366,0.580,73.333,1464.000
96989.859,97079.086,97313.062,97211.500,97329.695,97527.641,97390.664,97445.203,-0.011,0.893,-0.426,-0.671,0.366,0.610,73.333,1465.000
97090.172,97179.844,97413.469,97311.992,97430.188,97628.312,97491.164,97545.969,-0.010,0.890,-0.426,-0.671,0.397,0.549,73.333,1466.000
97723.891,97813.742,98047.453,97945.617,98064.078,98262.477,98125.234,98179.953,-0.010,0.896,-0.423,-0.580,0.397,0.549,73.333,1467.000
97787.102,97876.328,98110.570,98008.562,98127.023,98325.242,98188.180,98242.984,-0.008,0.893,-0.425,-0.732,0.427,0.641,73.333,1468.000
97243.859,97333.266,97566.977,97465.320,97583.969,97781.648,97644.766,97699.305,-0.011,0.894,-0.425,-0.702,0.458,0.519,73.333,1469.000
97194.422,97283.914,97517.625,97415.969,97534.438,97732.023,97595.500,97650.125,-0.011,0.896,-0.425,-0.702,0.336,0.519,73.333,1470.000
97811.953,97901.719,98134.891,98033.508,98152.055,98350.008,98213.211,98267.750,-0.011,0.895,-0.425,-0.702,0.305,0.641,73.333,1471.000
98023.938,98114.062,98347.055,98245.398,98364.133,98562.164,98425.195,98480.180,-0.010,0.896,-0.428,-0.732,0.366,0.549,73.333,1472.000
97513.781,97603.906,97837.078,97735.781,97854.242,98052.008,97915.039,97970.023,-0.011,0.894,-0.428,-0.732,0.397,0.580,73.333,1473.000
97317.266,97407.391,97640.648,97539.531,97657.641,97855.586,97718.609,97773.062,-0.012,0.895,-0.428,-0.732,0.366,0.671,73.333,1474.000
97881.781,97972.078,98205.438,98103.781,98222.242,98420.367,98283.219,98338.117,-0.010,0.894,-0.427,-0.671,0.305,0.641,73.333,1475.000
98231.633,98321.484,98555.016,98453.445,98572.000,98770.039,98632.977,98688.141,-0.012,0.893,-0.427,-0.732,0.336,0.549,73.333,1476.000
97792.734,97882.586,98115.758,98014.281,98132.656,98330.875,98193.992,98248.703,-0.012,0.893,-0.425,-0.702,0.397,0.488,73.333,1477.000
97468.633,97558.125,97791.750,97690.180,97808.828,98006.773,97869.711,97924.250,-0.011,0.892,-0.424,-0.702,0.519,0.488,73.333,1478.000
97946.781,98036.633,98270.344,98168.602,98287.242,98485.188,98348.219,98403.023,-0.009,0.892,-0.426,-0.671,0.549,0.580,73.333,1479.000
98415.094,98505.305,98738.750,98637.000,98755.734,98953.680,98816.617,98871.602,-0.010,0.894,-0.425,-0.702,0.549,0.519,73.333,1480.000
98078.211,98168.242,98402.039,98300.203,98418.938,98616.703,98479.555,98534.539,-0.011,0.893,-0.427,-0.763,0.488,0.610,73.333,1481.000
97646.820,97736.938,97970.117,97868.547,97987.188,98185.047,98047.898,98102.883,-0.012,0.893,-0.427,-0.763,0.549,0.580,73.333,1482.000
98009.008,98099.305,98332.570,98230.914,98349.383,98547.594,98410.266,98465.516,-0.010,0.893,-0.421,-0.824,0.458,0.641,73.333,1483.000
98567.711,98658.102,98891.633,98789.531,98908.438,99106.570,98969.234,99024.578,-0.011,0.893,-0.424,-0.732,0.336,0.671,73.333,1484.000
98358.680,98449.070,98682.953,98580.672,98699.406,98897.352,98760.203,98815.367,-0.011,0.892,-0.423,-0.763,0.305,0.580,73.333,1485.000
97853.977,97944.367,98177.805,98075.703,98194.172,98392.477,98255.234,98310.133,-0.013,0.894,-0.426,-0.732,0.336,0.610,73.333,1486.000
98079.820,98169.758,98403.469,98301.547,98419.922,98618.492,98481.078,98536.242,-0.010,0.891,-0.427,-0.671,0.336,0.549,73.333,1487.000
98692.789,98783.094,99016.625,98914.703,99033.250,99232.180,99094.500,99149.750,-0.011,0.894,-0.427,-0.641,0.336,0.488,73.333,1488.000
98624.930,98715.055,98949.031,98846.836,98965.391,99164.055,99026.281,99081.625,-0.012,0.895,-0.428,-0.763,0.305,0.549,73.333,1489.000
98082.945,98173.250,98406.688,98304.672,98423.320,98621.625,98484.383,98539.102,-0.009,0.896,-0.430,-0.763,0.336,0.549,73.333,1490.000
98160.906,98251.656,98484.828,98383.172,98501.547,98700.031,98562.523,98617.508,-0.009,0.894,-0.430,-0.763,0.427,0.580,73.333,1491.000
98791.852,98882.516,99116.312,99014.031,99132.586,99331.070,99193.289,99248.812,-0.011,0.893,-0.427,-0.732,0.427,0.458,73.333,1492.000
98873.305,98964.055,99197.672,99095.391,99213.945,99412.336,99274.922,99330.445,-0.013,0.894,-0.426,-0.732,0.458,0.458,73.333,1493.000
98332.484,98423.406,98656.492,98554.477,98673.391,98871.781,98734.188,98789.617,-0.011,0.893,-0.425,-0.671,0.305,0.549,73.333,1494.000
98261.578,98352.062,98585.594,98483.039,98602.312,98800.438,98663.109,98718.359,-0.011,0.893,-0.422,-0.702,0.427,0.580,73.333,1495.000
98873.305,98963.781,99197.586,99095.031,99214.125,99412.430,99275.102,99330.531,-0.009,0.894,-0.423,-0.732,0.549,0.458,73.333,1496.000
99104.688,99195.078,99428.523,99326.594,99445.422,99643.727,99506.398,99561.828,-0.011,0.894,-0.422,-0.854,0.580,0.488,73.333,1497.000
98603.828,98693.953,98927.750,98825.828,98944.297,99142.688,99005.625,99060.609,-0.011,0.894,-0.425,-0.854,0.580,0.519,73.333,1498.000
98387.469,98477.859,98711.477,98609.641,98728.461,98926.680,98789.086,98844.516,-0.012,0.892,-0.424,-0.793,0.519,0.519,73.333,1499.000
98939.469,99030.211,99263.922,99161.641,99280.734,99478.586,99341.531,99396.961,-0.013,0.895,-0.425,-0.702,0.488,0.610,73.333,1500.000
99308.719,99399.461,99633.352,99531.250,99649.805,99848.289,99710.688,99766.750,-0.014,0.894,-0.424,-0.763,0.458,0.641,73.333,1501.000
98882.336,98973.438,99206.969,99104.867,99223.688,99421.641,99284.305,99340.102,-0.013,0.893,-0.426,-0.732,0.427,0.610,73.333,1502.000
98539.992,98630.656,98864.094,98762.172,98880.633,99079.117,98941.703,98997.047,-0.013,0.894,-0.426,-0.824,0.427,0.549,73.333,1503.000
99001.516,99091.906,99325.789,99223.508,99342.422,99540.992,99403.039,99458.648,-0.010,0.895,-0.424,-0.854,0.427,0.519,73.333,1504.000
99483.414,99573.805,99807.609,99705.328,99824.328,100022.633,99884.766,99940.555,-0.012,0.892,-0.423,-0.763,0.366,0.488,73.333,1505.000
99164.773,99255.250,99489.141,99387.039,99505.766,99703.805,99566.562,99621.820,-0.010,0.892,-0.424,-0.702,0.336,0.488,73.333,1506.000
98721.312,98811.703,99045.500,98943.578,99061.953,99260.164,99122.836,99178.359,-0.011,0.892,-0.427,-0.732,0.366,0.549,73.333,1507.000
99063.469,99153.773,99387.391,99285.469,99404.023,99602.594,99464.906,99520.609,-0.010,0.893,-0.429,-0.702,0.305,0.580,73.333,1508.000
99629.148,99719.180,99952.984,99850.969,99969.523,100168.094,100030.227,100086.289,-0.010,0.895,-0.427,-0.641,0.458,0.519,73.333,1509.000
99439.875,99529.820,99763.977,99661.602,99780.250,99978.734,99841.406,99896.836,-0.011,0.895,-0.426,-0.641,0.427,0.427,73.333,1510.000
98927.844,99017.609,99251.852,99149.750,99268.391,99466.695,99329.008,99384.625,-0.011,0.894,-0.425,-0.641,0.458,0.519,73.333,1511.000
99131.242,99221.453,99455.344,99353.328,99471.617,99670.281,99532.859,99588.562,-0.010,0.892,-0.424,-0.763,0.488,0.549,73.333,1512.000
99748.148,99838.633,100072.523,99970.328,100088.969,100287.719,100149.945,100206.094,-0.011,0.896,-0.427,-0.732,0.519,0.549,73.333,1513.000
99703.445,99793.930,100027.992,99925.625,100044.266,100243.016,100105.156,100161.391,-0.010,0.895,-0.429,-0.702,0.549,0.641,73.333,1514.000
99162.266,99252.297,99486.281,99384.266,99502.820,99701.391,99563.438,99619.312,-0.012,0.896,-0.427,-0.702,0.549,0.641,73.333,1515.000
99214.391,99304.242,99538.047,99436.656,99555.031,99753.430,99615.469,99671.531,-0.012,0.893,-0.426,-0.763,0.488,0.488,73.333,1516.000
99842.297,99932.242,100166.305,100064.383,100183.117,100381.602,100243.648,100299.883,-0.012,0.895,-0.424,-0.702,0.458,0.580,73.333,1517.000
99949.227,100039.258,100273.242,100170.953,100289.781,100488.531,100350.578,100406.727,-0.010,0.894,-0.426,-0.732,0.488,0.580,73.333,1518.000
99413.859,99503.984,99737.602,99635.680,99754.320,99953.164,99815.383,99871.352,-0.010,0.894,-0.426,-0.702,0.458,0.549,73.333,1519.000
99318.281,99408.766,99642.383,99540.641,99659.102,99857.672,99720.258,99776.047,-0.011,0.893,-0.426,-0.702,0.427,0.610,73.333,1520.000
99918.922,100009.398,100242.930,100140.828,100259.562,100458.672,100320.531,100376.773,-0.010,0.892,-0.427,-0.732,0.458,0.641,73.333,1521.000
100171.758,100262.242,100496.039,100393.852,100512.312,100711.602,100573.734,100629.344,-0.010,0.894,-0.428,-0.732,0.488,0.580,73.333,1522.000
99681.898,99772.203,100006.266,99904.344,100022.633,100221.469,100083.516,100139.305,-0.012,0.894,-0.426,-0.732,0.427,0.488,73.333,1523.000
99444.164,99534.289,99768.445,99666.789,99784.984,99983.562,99846.055,99901.664,-0.011,0.895,-0.427,-0.732,0.397,0.641,73.333,1524.000
99983.203,100073.773,100307.836,100205.648,100324.023,100522.953,100385.266,100441.414,-0.009,0.893,-0.430,-0.641,0.458,0.580,73.333,1525.000
100367.922,100458.672,100692.734,100590.367,100709.008,100908.117,100770.164,100826.492,-0.011,0.894,-0.427,-0.702,0.366,0.580,73.333,1526.000
99956.203,100046.773,100280.836,100178.375,100296.844,100495.859,100358.086,100414.234,-0.010,0.894,-0.423,-0.702,0.458,0.519,73.333,1527.000
99597.234,99687.445,99921.781,99819.406,99937.695,100136.359,99998.938,100054.820,-0.010,0.894,-0.424,-0.610,0.458,0.519,73.333,1528.000
100040.062,100130.812,100364.789,100262.422,100380.617,100579.727,100441.859,100498.188,-0.010,0.895,-0.426,-0.702,0.488,0.610,73.333,1529.000
100535.109,100625.945,100859.930,100757.289,100876.023,101074.953,100936.820,100993.594,-0.011,0.895,-0.425,-0.763,0.427,0.549,73.333,1530.000
100233.992,100324.383,100558.445,100456.258,100574.453,100773.648,100635.516,100692.203,-0.009,0.896,-0.428,-0.793,0.366,0.549,73.333,1531.000
99778.820,99869.117,100103.188,100001.266,100119.461,100318.570,100180.523,100236.672,-0.011,0.894,-0.428,-0.671,0.427,0.641,73.333,1532.000
100100.594,100190.805,100424.602,100322.945,100441.320,100640.258,100502.297,100558.625,-0.012,0.895,-0.427,-0.671,0.397,0.519,73.333,1533.000
100675.836,100766.500,101000.203,100898.281,101016.570,101215.859,101077.547,101134.406,-0.012,0.892,-0.425,-0.732,0.275,0.549,73.333,1534.000
100506.680,100597.430,100831.320,100729.125,100847.234,101046.695,100908.562,100965.070,-0.009,0.894,-0.426,-0.732,0.366,0.641,73.333,1535.000
99987.312,100077.523,100311.594,100209.852,100328.047,100526.617,100389.289,100445.078,-0.008,0.896,-0.427,-0.732,0.366,0.580,73.333,1536.000
100166.398,100256.430,100490.586,100388.570,100507.039,100705.703,100567.922,100624.336,-0.009,0.895,-0.426,-0.763,0.366,0.519,73.333,1537.000
100784.828,100874.859,101109.102,101006.734,101125.016,101324.398,101186.352,101242.859,-0.010,0.894,-0.425,-0.732,0.427,0.519,73.333,1538.000
100763.102,100853.672,101087.828,100985.453,101104.008,101302.758,101164.984,101221.578,-0.009,0.893,-0.426,-0.671,0.366,0.549,73.333,1539.000
100219.773,100310.609,100544.766,100442.305,100560.773,100759.789,100621.836,100677.984,-0.011,0.895,-0.427,-0.824,0.549,0.549,73.333,1540.000
100247.133,100337.969,100572.039,100469.578,100587.773,100786.883,100649.102,100705.250,-0.010,0.894,-0.426,-0.885,0.519,0.549,73.333,1541.000
100872.445,100963.195,101196.812,101094.531,101212.992,101412.016,101274.242,101331.281,-0.011,0.892,-0.425,-0.854,0.519,0.519,73.333,1542.000
101002.086,101092.562,101326.812,101224.438,101342.633,101541.742,101403.969,101460.828,-0.010,0.894,-0.427,-0.885,0.488,0.488,73.333,1543.000
100471.094,100561.664,100795.914,100693.539,100811.734,101010.758,100873.250,100929.484,-0.010,0.894,-0.427,-0.793,0.519,0.549,73.333,1544.000
100350.930,100441.414,100675.750,100573.375,100691.570,100890.773,100752.820,100809.414,-0.011,0.896,-0.428,-0.732,0.488,0.549,73.333,1545.000
100943.969,101034.359,101268.695,101166.148,101284.609,101483.984,101345.586,101402.445,-0.011,0.895,-0.425,-0.732,0.488,0.549,73.333,1546.000
101218.359,101308.930,101543.172,101440.539,101559.086,101758.648,101620.062,101677.195,-0.010,0.893,-0.425,-0.702,0.519,0.549,73.333,1547.000
